drugID,SMILES
BS_0002429,CCN(CC)C(=O)c1cccc(C)c1
BS_0002430,CCN(CC)C(=S)S
BS_0002431,CCN(CC)C(=S)SSC(=S)N(CC)CC
BS_0002432,CCN(CC)C(C)C(=O)c1ccccc1
BS_0002433,CCN(CC)C(C)C=C(c1cccs1)c1cccs1
BS_0002434,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
BS_0002435,CCN(CC)C1=[SH][Zn+2]2([SH]=C(N(CC)CC)[SH-]2)[SH-]1
BS_0002436,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
BS_0002437,CCN(CC)CC(=O)Nc1c(C)cccc1C
BS_0002438,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
BS_0002439,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1
BS_0002440,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
BS_0002441,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
BS_0002442,CCN(CC)CCCCCCNc1cc(OC)cc2c(C)ccnc12
BS_0002443,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1
BS_0002444,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2
BS_0002445,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
BS_0002446,CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n([C@@H]4O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O
BS_0002447,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O
BS_0002448,CCN(CC)CCN=C(O)c1cc(Br)c(N)cc1OC
BS_0002449,CCN(CC)CCN=C(O)c1cc(S(C)(=O)=O)ccc1OC
BS_0002450,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C
BS_0002451,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
BS_0002452,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
BS_0002453,CCN(CC)CCNC(=O)c1ccc(N)c(Cl)c1
BS_0002454,CCN(CC)CCNC(=O)c1ccc(N)cc1
BS_0002455,CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12
BS_0002456,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12
BS_0002457,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
BS_0002458,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
BS_0002459,CCN(CC)CCOC(=O)c1ccc(N)cc1
BS_0002460,CCN(CC)CCOC(=O)c1ccc(N)cc1.O.[CH2]C(CN=C(O)c1ccccc1OCC(=O)[O-])OCCOC.[Hg+]
BS_0002461,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl
BS_0002462,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1
BS_0002463,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1
BS_0002464,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1
BS_0002465,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1
BS_0002466,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1
BS_0002467,CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1
BS_0002468,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1
BS_0002469,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C\CN=C(O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12
BS_0002470,CCN(CC)CCc1c[nH]c2ccccc12
BS_0002471,CCN(CC)CCn1c(-c2ccccc2)noc1=N
BS_0002472,CCN(CC)CCn1c(=O)c(Cc2ccc(OC)cc2)nc2ccccc21
BS_0002473,CCN(CC)CCn1c(Cc2ccc(Cl)cc2)nc2cc([N+](=O)[O-])ccc21
BS_0002474,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
BS_0002475,CCN(CC)Cc1ccc(OCC[C@H]2CC[C@H]3[C@H]4[C@H](CC[C@@]32C)c2ccc(O)cc2C[C@H]4C)c(OC)c1.O=C(O)CC(O)(CC(=O)O)C(=O)O
BS_0002476,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1
BS_0002477,CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2ccccc2C(=O)O)ccc1Br
BS_0002478,CCN(CC)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2sc3c(c2C#N)CCC3)c1
BS_0002479,CCN(CC)c1cc(C)nc2ncnn12
BS_0002480,CCN(CC)c1ccc(/C=C(\C)C(=O)O)c(O)c1
BS_0002481,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(O)c(S(=O)(=O)O)cc2S(=O)(=O)O)cc1
BS_0002482,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)O)ccc2S(=O)(=O)O)cc1
BS_0002483,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1
BS_0002484,CCN(CC)c1ccc2cc(C(=O)N/C=C\N3C(=O)CCC3=O)c(=O)oc2c1
BS_0002485,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1
BS_0002486,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)n[nH]3)ncnc2c1)CCOP(=O)(O)O
BS_0002487,CCN(CCCc1ccccc1)CCCc1ccccc1
BS_0002488,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12
BS_0002489,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C
BS_0002490,CCN(CCO)c1ccc(/N=N/c2ncc([N+](=O)[O-])s2)c(C)c1
BS_0002491,CCN(Cc1ccc(Cl)nc1)C(=C[N+](=O)[O-])NC
BS_0002492,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccc(S(=O)(=O)[O-])cc2)cc1.[Na+].[Na+]
BS_0002493,CCN(Cc1ccccc1)C(=O)Cn1c(=O)n(C)c2cnc(-c3ccccc3)nc21
BS_0002494,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
BS_0002495,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
BS_0002496,CCN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(C)c1
BS_0002497,CCN1C(=O)C(C)(C)c2cc3[nH]c4c(c3cc21)CCCc1c(C)n[nH]c1-4
BS_0002498,CCN1C(=O)C=CC1=O
BS_0002499,CCN1C(=O)CCC1=O
BS_0002500,CCN1C(=O)CNc2ncc(-c3ccc(-c4nnc[nH]4)nc3C)nc21
BS_0002501,CCN1C(=O)NC(c2ccccc2)C1=O
BS_0002502,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
BS_0002503,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
BS_0002504,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
BS_0002505,CCN1CCC[C@H]1CN=C(O)c1c(O)c(Cl)cc(Cl)c1OC
BS_0002506,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
BS_0002507,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O
BS_0002508,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O
BS_0002509,CCN1CCN(C)C[C@@H](NC(=O)c2cc(Br)c(NC)cc2OC)C1
BS_0002510,CCN1CCN(Cc2ccc(-c3cc4c(=N[C@H](C)c5ccccc5)nc[nH]c4[nH]3)cc2)CC1
BS_0002511,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1
BS_0002512,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1
BS_0002513,CCN1CCN(c2ccc(Nc3cc(N(C)C(O)=Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1
BS_0002514,CCN1CCN(c2nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1
BS_0002515,CCN1c2c(F)ccc(F)c2C(N)=NC12CCN(C(=O)C1=CN=C(C#N)CC1)CC2
BS_0002516,CCN1c2cc([N+](=O)[O-])ccc2N(C)C(=O)c2cccnc21
BS_0002517,CCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
BS_0002518,CCN=C(O)CC[C@H](N)C(=O)O
BS_0002519,CCN=C(O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)N=C(O)[C@H](CC(C)C)N=C(O)[C@@H](Cc1c[nH]c2ccccc12)N=C(O)[C@H](Cc1ccc(O)cc1)N=C(O)[C@H](CO)N=C(O)[C@H](Cc1c[nH]c2ccccc12)N=C(O)[C@H](Cc1cnc[nH]1)N=C(O)[C@@H]1CCC(O)=N1
BS_0002520,CCN=C(O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCN=C(O)NC4CCN(c5ccccn5)CC4)nc32)[C@H](O)[C@@H]1O
BS_0002521,CCN=C(S)Nc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1
BS_0002522,CCN=O
BS_0002523,CCN=c1nc(SC[C@H](N=C(O)CC[C@H](N)C(=O)O)C(O)=NCC(=O)O)[nH]c(=NC(C)C)[nH]1
BS_0002524,CCNC
BS_0002525,CCNC(=NCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN=C(NCC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O)NCC
BS_0002526,CCNC(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
BS_0002527,CCNC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1ccccc1
BS_0002528,CCNC(=O)COc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C1CCCCC1
BS_0002529,CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1
BS_0002530,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
BS_0002531,CCNC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN)c1ccccc1
BS_0002532,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(C2COC2)C3)cc1
BS_0002533,CCNC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@H]2O[C@H](/C=C/c3ccccc3)O[C@H]21
BS_0002534,CCNC(=O)OC
BS_0002535,CCNC(=O)[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1O
BS_0002536,CCNC(=O)[C@H]1C[C@@](F)(c2ccc(CN3CCCC3)c(F)c2)C1
BS_0002537,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CC[C@H]4CC[C@H](C(=O)OC)CC4)nc32)[C@H](O)[C@@H]1O
BS_0002538,CCNC(=O)c1cc2c(-c3cc(OCCN4CCCC4)c(Cl)cc3Cl)nc(N)nc2s1
BS_0002539,CCNC(=O)c1cc2c(-c3ccc(Cl)cc3Cl)nc(N)nc2s1
BS_0002540,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)ccc3C)c2c1C
BS_0002541,CCNC(=O)c1n[nH]c(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1
BS_0002542,CCNC(=O)c1n[nH]c(-c2cc(Cl)c(O)cc2O)c1N1CCNCC1
BS_0002543,CCNC(=O)c1noc(-c2cc(C(C)(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1
BS_0002544,CCNC(=O)c1noc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1
BS_0002545,CCNC(=O)c1noc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1
BS_0002546,CCNC(C)Cc1ccc2c(c1)OCO2
BS_0002547,CCNC(C)Cc1cccc(C(F)(F)F)c1
BS_0002548,CCNC1(C(N)=O)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1
BS_0002549,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1
BS_0002550,CCNC1C2CCC(C2)C1c1ccccc1
BS_0002551,CCNCC(O)c1cccc(O)c1
BS_0002552,CCNCCCCNCCCCNCCCCNCC
BS_0002553,CCNCCCNCCCNCCCNCC
BS_0002554,CCNCCS(=O)(=O)NC[C@@]1(c2ccccc2)SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C
BS_0002555,CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1
BS_0002556,CCNCc1cncc(-c2ccc3[nH]nc(-c4nc5c(F)cc(F)cc5[nH]4)c3c2)c1C
BS_0002557,CCNS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
BS_0002558,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1
BS_0002559,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O
BS_0002560,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
BS_0002561,CCN[C@H]1CN(CCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
BS_0002562,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
BS_0002563,CCNc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\[C@@H](C)[C@H](C)OC2=O
BS_0002564,CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c2cc1C.[Cl-]
BS_0002565,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1
BS_0002566,CCNc1nc(Cl)nc(NC(C)(C#N)CC)n1
BS_0002567,CCNc1nc(Cl)nc(NC(C)C)n1
BS_0002568,CCNc1nc(NC(C)(C)C)nc(SC)n1
BS_0002569,CCO
BS_0002570,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1
BS_0002571,CCOB(OCC)[C@@H](N)CCCCN
BS_0002572,CCOC(=O)/C=C/C(C[C@@H]1CCNC1=O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)c1ccccc1
BS_0002573,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1
BS_0002574,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1ccoc1)C(C)C)C(C)C
BS_0002575,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)c1cc(C)on1)C(C)C
BS_0002576,CCOC(=O)/C=C/c1ccc(O)c(OC)c1
BS_0002577,CCOC(=O)/C=C1\SC(N2CCCCC2)C(=O)N1C
BS_0002578,CCOC(=O)/C=C1\SC(N2CCCCC2)C(=O)N1CC
BS_0002579,CCOC(=O)C(=O)N1CCCCC1
BS_0002580,CCOC(=O)C(C)(C)NP(=O)(NC(C)(C)C(=O)OCC)c1ccc(-c2nc(N)sc2C(=O)C(C)(C)C)o1
BS_0002581,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
BS_0002582,CCOC(=O)C(C)=O
BS_0002583,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1
BS_0002584,CCOC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1
BS_0002585,CCOC(=O)C(CCNC(=O)OC(C)(C)C)(Cc1ccc(NS(=O)(=O)O)cc1)C(=O)OCC
BS_0002586,CCOC(=O)C(COC(=O)Cc1ccc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)c(C(=O)N(C)C)c1)(C(=O)OCC)c1ccccc1
BS_0002587,CCOC(=O)C(Cc1ccc2ccc(C(N)N)cc2c1)c1ccc(OC2CCNC2)cc1
BS_0002588,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O
BS_0002589,CCOC(=O)C1(c2ccccc2)CCCN(C)CC1
BS_0002590,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
BS_0002591,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
BS_0002592,CCOC(=O)C1(c2ccccc2)CCN(CCOCC2CCCO2)CC1
BS_0002593,CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1
BS_0002594,CCOC(=O)C1(c2ccccc2)CCN(CCOCc2ccccc2)CC1
BS_0002595,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1
BS_0002596,CCOC(=O)C12CCC(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)(CC1)CC2
BS_0002597,CCOC(=O)C1=C(C)NC(=S)N[C@H]1c1cccc(O)c1
BS_0002598,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
BS_0002599,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
BS_0002600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc2nonc12
BS_0002601,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C
BS_0002602,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl
BS_0002603,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl
BS_0002604,CCOC(=O)C1=CCCC[C@H]1S(=O)(=O)Nc1ccc(F)cc1Cl
BS_0002605,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1
BS_0002606,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32
BS_0002607,CCOC(=O)C1=Cc2c3nc(cc4[n-]c(cc5nc(cc6[n-]c2[C@]1(CC)[C@@H]6C)C(CC)=C5C)c(CC)c4C)C(CC)=C3C.[Cl-].[Sn+4]
BS_0002608,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O
BS_0002609,CCOC(=O)C=C(C)C=CC=C(C)C=Cc1c(C)cc(OC)c(C)c1C
BS_0002610,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
BS_0002611,CCOC(=O)CCCCCCCCC(C)c1ccccc1I
BS_0002612,CCOC(=O)CC[C@H](C[C@@H]1CCN=C1O)N=C(O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1
BS_0002613,CCOC(=O)CCc1ccc(S(N)(=O)=O)cc1
BS_0002614,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1
BS_0002615,CCOC(=O)CO/N=C(/c1ccccn1)C1(c2ccc3c(c2)nc(CNc2ccc(C(=N)N)cc2)n3C)CC1
BS_0002616,CCOC(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1cccc(Cl)c1)CC2
BS_0002617,CCOC(=O)CSCCC1NC(C(=O)O)CS1
BS_0002618,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
BS_0002619,CCOC(=O)N1CCC(CN(Cc2ccc(Cl)cc2)Cc2ccc([N+](=O)[O-])s2)C1
BS_0002620,CCOC(=O)N1CCC(Nc2cc(C)ccn2)CC1
BS_0002621,CCOC(=O)N1CCC(Nc2cc(Cl)ccn2)CC1
BS_0002622,CCOC(=O)N1CCN(C(=O)[C@H](Cc2cccc(/C(N)=N\O)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1
BS_0002623,CCOC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1.Cl
BS_0002624,CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)OC)C[C@H]1CC
BS_0002625,CCOC(=O)NC
BS_0002626,CCOC(=O)NC(=N)c1ccc(OCc2cccc(COc3ccc(C(C)(C)c4ccc(O)cc4)cc3)c2)cc1
BS_0002627,CCOC(=O)NCCCNC(=O)OCC
BS_0002628,CCOC(=O)N[C@@H](CC(C)C)C(=O)O
BS_0002629,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1
BS_0002630,CCOC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NNCCCCN
BS_0002631,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
BS_0002632,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
BS_0002633,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2
BS_0002634,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
BS_0002635,CCOC(=O)OC[C@H]1O[C@@H](Oc2nn(C(C)C)c(C)c2Cc2ccc(OC(C)C)cc2)[C@H](O)[C@@H](O)[C@@H]1O
BS_0002636,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
BS_0002637,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
BS_0002638,CCOC(=O)[C@@H](N)CCC(=O)N[C@@H](CSCc1ccccc1)C(=O)N[C@@H](C(=O)OCC)c1ccccc1
BS_0002639,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1
BS_0002640,CCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1
BS_0002641,CCOC(=O)[C@@H]1[C@H]2O[C@H](C(c3ccc(O)cc3)=C2c2ccc(O)cc2)[C@@H]1C(=O)OCC
BS_0002642,CCOC(=O)[C@@]1(OC(=O)C(Cl)Cl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
BS_0002643,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O
BS_0002644,CCOC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)NO)CC(C)C
BS_0002645,CCOC(=O)[C@H](C)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)N[C@@H](C)C(=O)OCC
BS_0002646,CCOC(=O)[C@H](C)NP(=O)(N[C@@H](C)C(=O)OCC)c1ccc(-c2[nH]c(=N)sc2CC(C)C)o1
BS_0002647,CCOC(=O)[C@H](CCc1ccccc1)CC1(C(=O)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O)CCCC1
BS_0002648,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1
BS_0002649,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O
BS_0002650,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2
BS_0002651,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O
BS_0002652,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O
BS_0002653,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O
BS_0002654,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
BS_0002655,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21
BS_0002656,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O
BS_0002657,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O
BS_0002658,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O
BS_0002659,CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC
BS_0002660,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CSCCN1S(=O)(=O)c1ccc(C)cc1
BS_0002661,CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)[C@@H](C)CC
BS_0002662,CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)O)[C@@H](C)CC)[C@@H](C)CC
BS_0002663,CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)CC
